codigo;titulo;tipo;revisao;data_revisao;data_aprovacao;setor;area;elaborador;revisor;aprovador;numero;descricao;proxima_revisao;data_validade;documentos_controlados
POP.986;Manual Operativa - Aprendizaje de Grabados de Diseños - Promapper;POP;0;11/10/2023;01/02/2024;;;;;;;;31/01/2026;01/05/2026;Sim
POP.987;Verificación con Lentes Minerales Essilor - Promapper;POP;0;11/10/2023;01/02/2024;;;;;;;;31/01/2026;30/04/2026;Sim
POP.988;Manual Operacional - Rastreabilidade de Pedidos - Optilab;POP;0;16/10/2023;25/10/2023;;;;;;;;24/10/2025;22/01/2026;Sim
POP.989;Manual Operacional - Operação da Stellest - LabRio;POP;0;16/10/2023;19/02/2024;;;;;;;;18/02/2025;19/05/2026;Sim
POP.990;Manual Operacional - Operação do Varilux XR - LabRio;POP;0;16/10/2023;11/03/2024;;;;;;;;09/06/2026;08/09/2026;Sim
POP.991;Manual Operacional - Rastreabilidade de Pedidos - Coating RS;POP;0;31/10/2023;01/11/2023;;;;;;;ok;31/10/2025;29/01/2026;Sim
POP.992;Manual Operacional - Cálculo de Serviços - Grown;POP;1;02/04/2024;09/04/2024;;;;;;;;10/04/2026;09/07/2026;Sim
POP.994;Manual Operacional - Monitoramento de Realimentação do Cliente - Optilab;POP;0;21/11/2023;22/11/2023;;;;;;;;21/11/2025;19/02/2026;Sim
POP.995;Manual Operacional - Lançamento de Quebras - Optilab;POP;0;21/11/2023;22/11/2023;;;;;;;;21/11/2025;19/02/2026;Sim
POP.996;Manual Operacional - Conferência Final - digiTOP;POP;0;21/11/2023;22/11/2023;;;;;;;;21/11/2025;19/02/2026;Sim
POP.997;Manual Operacional - Produto Não Conforme - Optilab;POP;0;27/11/2023;04/12/2023;;;;;;;;03/12/2025;03/03/2026;Sim
POP.998;Manual Operacional - Expedição e Faturamento - Optilab;POP;0;27/11/2023;04/12/2023;;;;;;;;03/12/2025;03/03/2026;Sim
POP.999;Manual Operacional - Rastreabilidade de Pedidos - Sumaré CD;POP;1;11/07/2025;14/07/2025;;;;;;;;14/07/2026;12/10/2026;Sim
TAB.002;Logotipos - Marcação das Lentes;TAB;22;15/08/2023;18/08/2023;;;;;;;Tabela com os principais logotipos do grupo Essilor, para facilitar consulta rápida.;17/08/2026;16/11/2026;Sim
TAB.007;Manual de Indicadores - Itens de Controle;TAB;1;01/12/2022;04/09/2023;;;;;;;;03/09/2025;02/12/2025;Sim
TAB.008;Lista Mestra - Especificação de Produtos DS Rx;TAB;0;17/12/2021;03/03/2022;;;;;;;;01/09/2026;30/10/2026;Sim
TAB.009;Tabela de Kit de Entrega por Produto;TAB;2;03/09/2025;04/09/2025;;;;;;;Documento valido por Renata Gonçalves de Sousa - Gerente de Marcas;04/09/2026;03/12/2026;Sim
TAB.010;Herramientas y Equipos de Montaje;TAB;3;15/06/2023;21/06/2023;;;;;;;;19/06/2026;18/09/2026;Sim
TAB.011;Ferramentas e Equipamentos de Montagem;TAB;3;15/06/2023;21/06/2023;;;;;;;;19/06/2026;18/09/2026;Sim
TAB.012;Velocidade Noe e Noria - CDC1000 Mithril 1.6;TAB;0;19/12/2022;03/03/2023;;;;;;;;20/08/2026;18/11/2026;Sim
TAB.014;Siglas - Nomenclaturas - Codificações;TAB;1;02/05/2024;02/05/2024;;;;;;;;01/05/2026;31/07/2026;Sim
TAB.015;Horários de Corte para Faturamento de Serviços - Sumaré Laboratório;TAB;0;11/08/2023;18/08/2023;;;;;;;;17/08/2026;16/11/2026;Sim
TAB.016;Velocidade Zoe e Noria - CDS1000 Mithril 1.6;TAB;0;17/08/2023;18/08/2023;;;;;;;;17/08/2025;16/11/2026;Sim
TAB.017;PCP Surfaçagem - Impressão;TAB;15;06/03/2025;11/03/2025;;;;;;;;11/03/2026;09/06/2026;Sim
TAB.018;PCP HMC - Impressão;TAB;5;08/03/2024;12/03/2024;;;;;;;;10/06/2026;09/09/2026;Sim
TAB.020;Identificação de Cores de Bacias na Produção - Tecnolens;TAB;0;10/04/2024;11/04/2024;;;;;;;;19/06/2026;18/09/2026;Sim
TAB.021;PCP SPIN - Impressão;TAB;2;10/04/2025;12/05/2025;;;;;;;;12/05/2026;17/09/2026;Sim
TAB.022;PCP Montagem - Impressão;TAB;8;30/09/2024;30/09/2024;;;;;;;Primeiro documento para acompanhar os itens do PCP no formulário FOR.107;30/09/2025;29/12/2025;Sim
TAB.023;Identificação de Cores de Boletas na Produção - Tecnolens;TAB;1;31/10/2024;05/03/2025;;;;;;;;05/03/2026;03/06/2026;Sim
TAB.024;Sequência Pré-Inspeção - Technopark;TAB;0;19/09/2024;23/09/2024;;;;;;;Uma ferramenta/documento criada para os operadores utilizarem na entrada pré inspeção para seguirem a sequência de montagem de lotes. Documentos somente da Technopark;23/09/2025;22/12/2025;Sim
TAB.025;Tab - Tabela de identificação de insumos do armário Azul do HMC;TAB;0;06/08/2025;04/09/2025;;;;;;;;04/09/2026;03/12/2026;Sim
TAB.026;Códigos Motivos Optifacts - Technopark;TAB;0;19/08/2025;29/08/2025;;;;;;;Tabela com os códigos e motivos, usados no sistema Optifacts.;29/08/2026;27/11/2026;Sim
TAB.027;Tabela de identificação de cores de bacias para a Montagem;TAB;0;04/09/2025;12/09/2025;;;;;;;;12/09/2026;11/12/2026;Sim
